Station_ID,MLRA,LRU
USC00313969,136,136
USC00319704,136,136
USC00317202,136,136
USC00312238,136,136
USC00312631,136,136
USC00317319,136,136
USC00315890,136,136
USC00381726,136,136
USC00382712,136,136
USC00385660,136,136
USC00385658,136,136
USC00387631,136,136
USC00381277,136,136
USC00385200,136,136
USC00383754,136,136
USC00381530,136,136
USC00381479,136,136
USW00053874,136,136
USC00380204,136,136
USC00386688,136,136
USC00386209,136,136
USC00388979,136,136
USC00385290,136,136
USC00389327,136,136
USC00388951,136,136
USW00093846,136,136
USC00385017,136,136
USC00380165,136,136
USC00384690,136,136
USC00383700,136,136
USC00380613,136,136
USC00388786,136,136
USC00387687,136,136
USC00387722,136,136
USC00389122,136,136
USC00381770,136,136
USW00053850,136,136
USC00381633,136,136
USC00388887,136,136
USC00385232,136,136
USW00013886,136,136
USC00381462,136,136
USC00386831,136,136
USW00003870,136,136
USC00388188,136,136
USC00389350,136,136
USC00389625,136,136
USC00387589,136,136
USC00388706,136,136
USW00053871,136,136
USC00388472,136,136
USC00383216,136,136
USC00381804,136,136
USC00386293,136,136
USC00383356,136,136
USC00381625,136,136
USC00387885,136,136
USC00383433,136,136
USW00013728,136,136
USC00442245,136,136
USC00444414,136,136
USC00441746,136,136
USC00448170,136,136
USC00447925,136,136
USC00445300,136,136
USC00444768,136,136
USC00446692,136,136
USC00441606,136,136
USC00449272,136,136
USC00441614,136,136
USC00440079,136,136
USC00447338,136,136
USC00444568,136,136
USC00441585,136,136
USC00441322,136,136
USC00441082,136,136
USC00440166,136,136
USC00444148,136,136
USC00443565,136,136
USC00441955,136,136
USW00013733,136,136
USC00449213,136,136
USC00442941,136,136
USC00440187,136,136
USC00440551,136,136
USC00440243,136,136
USC00440561,136,136
USC00445117,136,136
USC00440188,136,136
USC00441136,136,136
USC00446906,136,136
USC00448600,136,136
USC00442142,136,136
USC00440993,136,136
USC00446491,136,136
USW00003759,136,136
USC00445700,136,136
USC00445050,136,136
USC00443466,136,136
USC00448737,136,136
USC00034638,134,134
USC00038052,134,134
USC00035831,134,134
USC00033734,134,134
USC00110993,134,134
USC00113120,134,134
USC00113580,134,134
USC00151948,134,134
USC00155757,134,134
USC00155694,134,134
USC00155233,134,134
USC00151727,134,134
USC00154375,134,134
USC00155235,134,134
USC00150402,134,134
USC00154967,134,134
USC00156117,134,134
USC00158555,134,134
USW00003816,134,134
USC00165296,134,134
USC00160007,134,134
USC00166657,134,134
USW00053915,134,134
USC00165021,134,134
USC00161535,134,134
USC00160548,134,134
USC00160558,134,134
USC00162350,134,134
USC00166995,134,134
USC00165438,134,134
USW00013970,134,134
USC00160546,134,134
USC00163867,134,134
USC00169480,134,134
USC00160462,134,134
USC00169930,134,134
USC00166911,134,134
USC00168136,134,134
USC00161899,134,134
USC00164573,134,134
USC00161891,134,134
USC00169806,134,134
USC00169804,134,134
USC00167312,134,134
USC00166866,134,134
USC00230735,134,134
USC00229793,134,134
USC00221578,134,134
USC00225070,134,134
USW00093919,134,134
USC00225611,134,134
USC00225704,134,134
USC00221094,134,134
USC00226177,134,134
USC00229072,134,134
USC00223920,134,134
USC00222094,134,134
USC00227132,134,134
USC00226476,134,134
USW00003940,134,134
USW00013927,134,134
USC00229216,134,134
USC00229230,134,134
USC00227595,134,134
USC00227831,134,134
USC00221389,134,134
USC00226926,134,134
USC00229860,134,134
USC00225062,134,134
USC00229114,134,134
USC00223645,134,134
USC00221606,134,134
USC00222773,134,134
USC00220488,134,134
USC00227807,134,134
USC00227921,134,134
USC00224377,134,134
USC00220237,134,134
USC00223975,134,134
USC00224173,134,134
USW00023803,134,134
USC00221262,134,134
USC00226084,134,134
USC00227066,134,134
USC00226527,134,134
USW00013893,134,134
USC00406274,134,134
USC00403447,134,134
USC00401950,134,134
USC00400137,134,134
USC00405966,134,134
USC00405956,134,134
USC00400876,134,134
USW00093839,134,134
USC00408450,134,134
USC00402108,134,134
USC00401145,134,134
USW00003811,134,134
USC00404561,134,134
USC00404568,134,134
USC00407710,134,134
USC00400049,134,134
USC00406012,134,134
USW00003809,134,134
USC00406471,134,134
USC00404771,134,134
USC00402600,134,134
USC00405681,134,134
USC00409219,134,134
USC00408065,134,134
USC00013930,129,129
USC00010505,129,129
USC00013430,129,129
USC00011377,129,129
USC00014226,129,129
USC00013655,129,129
USC00017157,129,129
USC00012096,129,129
USW00063867,129,129
USC00010957,129,129
USC00018812,129,129
USC00010063,129,129
USW00063857,129,129
USC00017207,129,129
USC00012840,129,129
USW00063895,129,129
USC00016196,129,129
USC00011288,128,128
USC00015537,128,128
USC00018809,128,128
USW00053864,128,128
USC00013781,128,128
USC00011620,128,128
USC00016000,128,128
USC00010764,128,128
USC00018024,128,128
USC00014866,128,128
USC00014619,128,128
USW00013876,128,128
USW00073803,128,128
USW00013871,128,128
USC00016478,128,128
USC00016246,128,128
USC00014209,128,128
USC00016121,128,128
USC00013154,128,128
USC00018648,128,128
USC00018755,128,128
USC00011490,128,128
USW00063866,128,128
USC00013573,128,128
USC00013575,128,128
USC00013043,128,128
USC00015635,128,128
USC00012209,128,128
USW00063862,128,128
USC00018469,128,128
USW00003856,128,128
USW00053852,128,128
USW00063868,128,128
USC00010655,128,128
USW00063896,128,128
USW00013896,128,128
USW00063894,128,128
USC00015752,128,128
USC00091732,128,128
USC00098600,128,128
USC00091670,128,128
USC00091665,128,128
USC00097600,128,128
USC00090044,128,128
USW00093801,128,128
USC00092429,128,128
USC00098436,128,128
USC00091474,128,128
USC00097430,128,128
USC00091657,128,128
USC00094941,128,128
USC00091863,128,128
USC00092493,128,128
USC00091906,128,128
USC00097489,128,128
USC00090746,128,128
USC00091908,128,128
USC00405431,128,128
USW00013882,128,128
USC00401808,128,128
USC00408886,128,128
USC00400284,128,128
USC00402360,128,128
USC00407184,128,128
USC00402388,128,128
USC00408540,128,128
USC00405158,128,128
USW00013891,128,128
USC00404871,128,128
USC00404946,128,128
USC00408179,128,128
USC00406534,128,128
USW00003841,128,128
USW00053868,128,128
USC00403679,128,128
USC00404613,128,128
USC00406272,128,128
USC00406271,128,128
USC00406619,128,128
USC00402806,128,128
USC00407884,128,128
USC00408868,128,128
USW00013877,128,128
USC00404858,128,128
USC00440021,128,128
USC00446626,128,128
USC00447506,128,128
USC00444777,128,128
USC00440135,128,128
USC00449301,128,128
USC00446955,128,128
USC00441209,128,128
USC00440792,128,128
USC00441692,128,128
USC00446999,128,128
USC00440766,128,128
USC00444676,128,128
USC00448022,128,128
USW00013741,128,128
USC00447278,128,128
USC00445828,128,128
USC00442600,128,128
USC00442041,128,128
USC00442044,128,128
USC00186620,127,127
USC00188065,127,127
USC00185832,127,127
USC00185894,127,127
USC00183415,127,127
USC00300093,127,127
USC00365686,127,127
USC00361705,127,127
USC00366022,127,127
USC00363295,127,127
USC00364190,127,127
USC00363293,127,127
USC00361350,127,127
USC00361087,127,127
USC00368244,127,127
USC00369823,127,127
USC00361073,127,127
USC00368560,127,127
USC00362183,127,127
USC00367338,127,127
USC00364839,127,127
USC00364836,127,127
USC00362298,127,127
USC00362108,127,127
USW00004726,127,127
USC00364385,127,127
USC00362470,127,127
USC00360140,127,127
USC00368589,127,127
USC00364214,127,127
USC00367167,127,127
USC00366921,127,127
USW00014761,127,127
USC00363417,127,127
USC00361519,127,127
USW00054792,127,127
USC00361480,127,127
USC00361004,127,127
USW00004787,127,127
USC00361485,127,127
USC00368145,127,127
USC00367409,127,127
USC00361751,127,127
USC00360147,127,127
USC00363028,127,127
USC00368469,127,127
USC00367477,127,127
USC00368873,127,127
USC00362629,127,127
USC00361301,127,127
USC00363311,127,127
USC00369510,127,127
USC00360409,127,127
USC00364432,127,127
USC00361526,127,127
USC00361534,127,127
USC00361810,127,127
USC00361802,127,127
USW00004751,127,127
USC00367103,127,127
USC00369298,127,127
USC00361815,127,127
USC00364983,127,127
USC00360868,127,127
USC00360867,127,127
USC00443397,127,127
USC00460925,127,127
USW00003859,127,127
USC00467207,127,127
USC00460355,127,127
USC00469011,127,127
USC00463072,127,127
USC00460939,127,127
USC00460102,127,127
USC00460580,127,127
USW00003872,127,127
USC00465224,127,127
USC00466591,127,127
USC00465875,127,127
USC00467455,127,127
USC00460202,127,127
USC00461215,127,127
USC00466284,127,127
USC00467513,127,127
USC00468614,127,127
USC00461363,127,127
USC00468308,127,127
USC00469333,127,127
USC00469336,127,127
USC00469086,127,127
USC00463798,127,127
USC00464971,127,127
USC00466989,127,127
USC00462151,127,127
USC00463464,127,127
USC00467649,127,127
USW00013729,127,127
USC00461220,127,127
USW00003733,127,127
USC00461393,127,127
USC00461397,127,127
USC00462211,127,127
USC00466867,127,127
USC00468807,127,127
USC00460527,127,127
USC00468986,127,127
USC00467785,127,127
USC00464840,127,127
USC00468777,127,127
USC00460094,127,127
USC00461900,127,127
USC00154946,126,126
USC00337857,126,126
USC00338810,126,126
USC00333029,126,126
USC00337410,126,126
USC00330573,126,126
USC00331288,126,126
USC00330279,126,126
USC00339197,126,126
USC00335939,126,126
USC00334927,126,126
USC00334924,126,126
USC00330676,126,126
USC00335041,126,126
USC00333500,126,126
USC00331175,126,126
USC00339299,126,126
USC00337559,126,126
USC00330430,126,126
USC00336616,126,126
USC00331152,126,126
USC00333838,126,126
USC00338025,126,126
USC00367073,126,126
USC00363451,126,126
USC00363503,126,126
USC00369367,126,126
USC00369050,126,126
USC00361726,126,126
USC00361377,126,126
USC00362190,126,126
USC00369318,126,126
USC00366310,126,126
USC00366042,126,126
USC00365573,126,126
USW00014762,126,126
USC00360861,126,126
USC00365212,126,126
USW00094823,126,126
USC00362574,126,126
USC00367782,126,126
USC00360022,126,126
USC00363343,126,126
USC00366151,126,126
USC00365902,126,126
USC00360475,126,126
USC00463846,126,126
USC00461579,126,126
USW00003860,126,126
USW00013866,126,126
USC00464397,126,126
USC00466912,126,126
USC00461696,126,126
USC00461723,126,126
USC00469683,126,126
USC00468662,126,126
USC00463361,126,126
USC00464200,126,126
USC00468351,126,126
USC00467743,126,126
USC00468384,126,126
USC00467552,126,126
USC00461282,126,126
USC00463648,126,126
USC00467287,126,126
USC00463544,126,126
USC00462054,126,126
USC00467918,126,126
USC00468522,126,126
USC00460633,126,126
USC00469436,126,126
USC00462697,126,126
USC00466982,126,126
USC00461330,126,126
USC00463940,126,126
USC00461677,126,126
USW00013867,126,126
USC00469458,126,126
USW00003802,126,126
USW00003804,126,126
USC00462920,126,126
USC00465963,126,126
USC00465626,126,126
USC00466212,126,126
USW00013736,126,126
USC00461290,126,126
USC00465002,126,126
USC00466248,126,126
USC00469482,126,126
USC00467018,126,126
USW00014894,126,126
USC00466442,126,126
USC00017304,125,125
USC00011099,125,125
USC00155389,125,125
USC00157677,125,125
USC00158709,125,125
USC00150700,125,125
USC00153006,125,125
USC00153629,125,125
USC00150450,125,125
USC00150381,125,125
USC00151640,125,125
USC00151965,125,125
USC00156379,125,125
USW00003849,125,125
USC00157431,125,125
USC00154905,125,125
USC00155111,125,125
USC00151120,125,125
USC00151318,125,125
USC00153712,125,125
USC00153714,125,125
USC00156028,125,125
USC00158348,125,125
USC00151080,125,125
USC00150860,125,125
USC00153382,125,125
USC00152825,125,125
USC00150858,125,125
USC00155370,125,125
USC00156360,125,125
USC00156624,125,125
USC00153741,125,125
USC00155175,125,125
USC00153744,125,125
USW00003889,125,125
USC00150483,125,125
USC00156136,125,125
USC00154138,125,125
USC00151517,125,125
USC00408184,125,125
USC00406162,125,125
USC00408445,125,125
USC00409691,125,125
USC00401887,125,125
USC00403040,125,125
USC00407834,125,125
USW00003847,125,125
USW00063855,125,125
USC00402202,125,125
USC00406170,125,125
USC00405040,125,125
USC00405332,125,125
USC00400081,125,125
USC00404590,125,125
USC00406829,125,125
USC00407141,125,125
USC00406493,125,125
USC00440735,125,125
USC00449215,125,125
USC00446125,125,125
USC00447174,125,125
USC00446173,125,125
USC00441825,125,125
USC00444410,125,125
USC00443640,125,125
USC00440982,125,125
USC00466900,125,125
USC00462709,125,125
USC00464408,125,125
USC00467029,125,125
USC00466325,125,125
USC00467372,125,125
USC00469610,125,125
USC00466600,125,125
USC00464956,125,125
USC00465600,125,125
USC00462462,125,125
USC00465353,125,125
USC00462522,125,125
USC00469527,125,125
USC00465563,125,125
USC00465365,125,125
USC00461075,125,125
USC00157134,124,124
USC00157441,124,124
USC00157652,124,124
USC00158551,124,124
USC00153052,124,124
USC00158553,124,124
USC00152791,124,124
USC00154948,124,124
USC00155559,124,124
USC00153230,124,124
USC00153398,124,124
USC00153391,124,124
USC00153389,124,124
USC00156012,124,124
USC00150254,124,124
USC00158432,124,124
USC00154848,124,124
USC00336781,124,124
USC00339050,124,124
USC00336630,124,124
USC00334004,124,124
USC00338830,124,124
USC00335029,124,124
USC00334434,124,124
USC00335718,124,124
USC00334672,124,124
USC00332626,124,124
USC00335857,124,124
USC00337255,124,124
USC00336600,124,124
USW00093824,124,124
USC00331197,124,124
USC00335747,124,124
USC00331858,124,124
USC00331890,124,124
USC00335794,124,124
USW00054851,124,124
USC00331905,124,124
USC00332160,124,124
USC00332044,124,124
USW00004852,124,124
USC00335894,124,124
USC00333393,124,124
USC00369140,124,124
USC00367863,124,124
USC00361881,124,124
USC00362942,124,124
USC00365408,124,124
USC00367735,124,124
USC00364611,124,124
USC00361139,124,124
USC00367229,124,124
USC00403074,123,123
USC00407459,123,123
USC00405525,123,123
USC00405187,123,123
USC00408246,123,123
USC00409434,123,123
USC00406340,123,123
USC00408242,123,123
USC00401957,123,123
USC00401720,123,123
USC00406435,123,123
USC00402711,123,123
USC00408953,123,123
USC00409866,123,123
USC00406374,123,123
USC00408414,123,123
USC00406371,123,123
USC00403280,123,123
USC00401039,123,123
USC00408609,123,123
USC00409431,123,123
USC00403465,123,123
USC00405035,123,123
USC00409481,123,123
USC00406403,123,123
USW00013897,123,123
USC00405108,123,123
USC00401480,123,123
USC00406806,123,123
USC00406803,123,123
USC00405118,123,123
USC00403370,123,123
USC00403938,123,123
USC00400669,123,123
USC00010390,122,122
USC00010260,122,122
USC00118020,122,122
USC00121814,122,122
USC00126697,122,122
USC00126705,122,122
USC00127755,122,122
USC00125700,122,122
USC00120550,122,122
USW00063898,122,122
USC00126580,122,122
USW00003893,122,122
USC00120784,122,122
USC00153112,122,122
USC00153798,122,122
USC00150063,122,122
USC00157215,122,122
USC00151306,122,122
USC00151137,122,122
USC00152548,122,122
USC00158070,122,122
USC00151208,122,122
USC00152575,122,122
USC00155165,122,122
USC00153994,122,122
USC00157049,122,122
USC00151210,122,122
USC00155524,122,122
USC00157800,122,122
USC00153295,122,122
USC00150422,122,122
USC00150906,122,122
USW00093808,122,122
USC00150904,122,122
USC00153246,122,122
USC00154208,122,122
USC00153223,122,122
USC00152442,122,122
USC00151725,122,122
USC00157508,122,122
USC00157510,122,122
USC00156580,122,122
USC00151391,122,122
USC00156224,122,122
USC00153435,122,122
USC00154755,122,122
USC00153430,122,122
USC00155648,122,122
USC00155444,122,122
USC00151890,122,122
USC00150940,122,122
USC00153929,122,122
USC00153252,122,122
USC00152512,122,122
USC00152500,122,122
USC00150875,122,122
USW00013807,122,122
USC00150630,122,122
USC00150955,122,122
USC00409800,122,122
USC00405085,122,122
USC00405089,122,122
USC00409502,122,122
USC00409155,122,122
USC00405595,122,122
USC00404223,122,122
USC00405278,122,122
USC00406308,122,122
USC00405882,122,122
USC00405358,122,122
USC00401587,122,122
USC00407808,122,122
USC00401585,122,122
USC00408522,122,122
USC00408405,122,122
USC00406330,122,122
USC00402989,122,122
USC00402489,122,122
USC00409492,122,122
USC00406180,122,122
USC00404876,122,122
USC00402009,122,122
USC00409493,122,122
USC00401640,122,122
USC00401663,122,122
USC00408916,122,122
USC00403636,122,122
USC00405327,122,122
USC00409709,122,122
USC00408562,122,122
USC00402589,122,122
USC00401795,122,122
USC00404987,122,122
USC00407369,122,122
USC00401561,122,122
USC00401790,122,122
USC00401310,122,122
USC00407359,122,122
USC00406861,122,122
USW00003894,122,122
USC00129080,121,121
USC00157648,121,121
USC00150619,121,121
USC00154620,121,121
USC00152040,121,121
USC00157604,121,121
USC00156810,121,121
USC00152409,121,121
USC00152214,121,121
USC00150397,121,121
USC00151895,121,121
USC00154369,121,121
USW00093820,121,121
USC00157334,121,121
USC00155640,121,121
USW00063838,121,121
USC00154958,121,121
USC00153030,121,121
USW00093821,121,121
USW00053841,121,121
USC00157324,121,121
USC00153028,121,121
USC00156170,121,121
USC00153194,121,121
USW00013810,121,121
USC00151900,121,121
USC00151998,121,121
USC00153203,121,121
USC00150804,121,121
USC00154857,121,121
USC00152903,121,121
USC00151251,121,121
USC00151345,121,121
USC00158714,121,121
USC00152775,121,121
USC00155243,121,121
USC00152250,121,121
USC00158446,121,121
USW00093814,121,121
USC00331536,121,121
USW00093812,121,121
USC00331550,121,121
USC00331515,121,121
USC00335188,121,121
USC00035079,119,119
USC00032015,119,119
USC00035177,119,119
USC00032020,119,119
USC00030150,119,119
USW00003962,119,119
USC00032842,119,119
USC00030300,119,119
USC00030814,119,119
USC00033438,119,119
USC00037383,119,119
USC00034562,119,119
USC00031666,119,119
USC00030664,119,119
USC00033466,119,119
USC00034988,119,119
USW00053921,119,119
USC00030582,119,119
USC00030764,119,119
USC00034756,119,119
USC00035760,119,119
USC00035358,119,119
USC00035498,119,119
USC00033704,119,119
USC00031750,119,119
USC00035591,119,119
USC00030130,119,119
USC00034010,119,119
USC00032922,119,119
USC00037488,119,119
USC00035200,119,119
USC00035691,119,119
USC00347080,119,119
USC00341168,119,119
USC00341499,119,119
USC00341544,119,119
USC00343083,119,119
